PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
5ZX1J,r4rk1/pp3ppp/3p4/3Np3/2PpP1Pb/3P4/PP1K1PP1/R6R b - - 0 16,h4f2 d5e7 g8h8 h1h7 h8h7 a1h1 f2h4 h1h4,1342,77,90,568,anastasiaMate attraction endgame kingsideAttack mate mateIn4 sacrifice veryLong,https://lichess.org/IgriEF06/black#32,Sicilian_Defense Sicilian_Defense_Other_variations,r4rk1/pp3ppp/3p4/3Np3/2PpP1P1/3P4/PP1K1bP1/R6R w - - 0 16,d5e7 g8h8 h1h7 h8h7 a1h1 f2h4 h1h4,[Event "Mate in 4\\https://lichess.org/IgriEF06/black#32"][FEN "r4rk1/pp3ppp/3p4/3Np3/2PpP1P1/3P4/PP1K1bP1/R6R w - - 0 16"]1. d5 {d5e7 g8h8 h1h7 h8h7 a1h1 f2h4 h1h4 (1-0)} *
5ZZIo,3r3r/1k4pp/2p2p2/6q1/1QP1p3/R4P2/2P2P1P/7K b - - 1 21,b7c8 a3a8 c8d7 a8a7 d7e6 b4e7 e6f5 e7e4,2186,75,85,190,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/MQbqZOBN/black#42,,2kr3r/6pp/2p2p2/6q1/1QP1p3/R4P2/2P2P1P/7K w - - 1 21,a3a8 c8d7 a8a7 d7e6 b4e7 e6f5 e7e4,[Event "Mate in 4\\https://lichess.org/MQbqZOBN/black#42"][FEN "2kr3r/6pp/2p2p2/6q1/1QP1p3/R4P2/2P2P1P/7K w - - 1 21"]1. a3 {a3a8 c8d7 a8a7 d7e6 b4e7 e6f5 e7e4 (1-0)} *
5ZZaB,3r1k1r/ppp1q3/4PnQp/8/2P1p3/1P6/1P3bPP/RNB2RK1 w - - 0 17,f1f2 d8d1 f2f1 e7c5 c1e3 c5e3 g1h1 d1f1,1555,78,89,1100,backRankMate deflection fork mate mateIn4 middlegame pin veryLong,https://lichess.org/AlWFrUaP#33,Italian_Game Italian_Game_Two_Knights_Defense,3r1k1r/ppp1q3/4PnQp/8/2P1p3/1P6/1P3RPP/RNB3K1 b - - 0 17,d8d1 f2f1 e7c5 c1e3 c5e3 g1h1 d1f1,[Event "Mate in 4\\https://lichess.org/AlWFrUaP#33"][FEN "3r1k1r/ppp1q3/4PnQp/8/2P1p3/1P6/1P3RPP/RNB3K1 b - - 0 17"]1. d8 {d8d1 f2f1 e7c5 c1e3 c5e3 g1h1 d1f1 (0-1)}  *
5ZyfO,r5k1/5p1p/6p1/8/1Pq1QPP1/r1B5/1P5P/K2RR3 w - - 0 32,b2a3 a8a3 a1b1 c4a2 b1c1 a3c3 e4c2 c3c2,2068,134,52,24,endgame exposedKing fork mate mateIn4 veryLong,https://lichess.org/ZdYcabrD#63,,r5k1/5p1p/6p1/8/1Pq1QPP1/P1B5/7P/K2RR3 b - - 0 32,a8a3 a1b1 c4a2 b1c1 a3c3 e4c2 c3c2,[Event "Mate in 4\\https://lichess.org/ZdYcabrD#63"][FEN "r5k1/5p1p/6p1/8/1Pq1QPP1/P1B5/7P/K2RR3 b - - 0 32"]1. a8 {a8a3 a1b1 c4a2 b1c1 a3c3 e4c2 c3c2 (0-1)}  *
5a1Xg,4r1k1/1p3p1p/p3nPpQ/5b2/5P2/5BB1/PP1q2PP/4R2K w - - 3 28,e1e6 d2c1 f3d1 c1d1 g3e1 d1e1 e6e1 e8e1,1645,77,84,246,backRankMate mate mateIn4 middlegame veryLong xRayAttack,https://lichess.org/kPpI8nOi#55,,4r1k1/1p3p1p/p3RPpQ/5b2/5P2/5BB1/PP1q2PP/7K b - - 3 28,d2c1 f3d1 c1d1 g3e1 d1e1 e6e1 e8e1,[Event "Mate in 4\\https://lichess.org/kPpI8nOi#55"][FEN "4r1k1/1p3p1p/p3RPpQ/5b2/5P2/5BB1/PP1q2PP/7K b - - 3 28"]1. d2 {d2c1 f3d1 c1d1 g3e1 d1e1 e6e1 e8e1 (0-1)}  *
5aBNg,r1b1r1k1/pp3ppp/8/7q/2Bp2n1/3P2PP/PPPQ1P2/R1B2K1R w - - 1 15,d2g5 g4h2 h1h2 c8h3 h2h3 h5h3 f1g1 e8e1,2360,80,91,3242,discoveredAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/SnM8tWYX#29,Scandinavian_Defense Scandinavian_Defense_Blackburne_Gambit,r1b1r1k1/pp3ppp/8/6Qq/2Bp2n1/3P2PP/PPP2P2/R1B2K1R b - - 1 15,g4h2 h1h2 c8h3 h2h3 h5h3 f1g1 e8e1,[Event "Mate in 4\\https://lichess.org/SnM8tWYX#29"][FEN "r1b1r1k1/pp3ppp/8/6Qq/2Bp2n1/3P2PP/PPP2P2/R1B2K1R b - - 1 15"]1. g4 {g4h2 h1h2 c8h3 h2h3 h5h3 f1g1 e8e1 (0-1)}  *
5aXNN,r4Qk1/pp6/1qp3p1/7p/4p1n1/1PPP1RPP/P7/5R1K b - - 0 27,a8f8 f3f8 g8h7 f1f7 h7h6 f8h8 h6g5 h3h4,1077,81,89,2224,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/hWi8YY58/black#54,,5Qk1/pp6/1qp3p1/7p/4p1n1/1PPP1RPP/P7/5R1K w - - 0 27,f3f8 g8h7 f1f7 h7h6 f8h8 h6g5 h3h4,[Event "Mate in 4\\https://lichess.org/hWi8YY58/black#54"][FEN "5Qk1/pp6/1qp3p1/7p/4p1n1/1PPP1RPP/P7/5R1K w - - 0 27"]1. f3 {f3f8 g8h7 f1f7 h7h6 f8h8 h6g5 h3h4 (1-0)} *
5aywT,5r1k/pp1n1p1p/1qpN3Q/2nP4/2P5/P4P2/6PP/4R2K b - - 3 29,c5d3 d6f7 f8f7 e1e8 d7f8 e8f8 f7f8 h6f8,1508,76,97,4821,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/b2Hhv1Sg/black#58,,5r1k/pp1n1p1p/1qpN3Q/3P4/2P5/P2n1P2/6PP/4R2K w - - 3 29,d6f7 f8f7 e1e8 d7f8 e8f8 f7f8 h6f8,[Event "Mate in 4\\https://lichess.org/b2Hhv1Sg/black#58"][FEN "5r1k/pp1n1p1p/1qpN3Q/3P4/2P5/P2n1P2/6PP/4R2K w - - 3 29"]1. d6 {d6f7 f8f7 e1e8 d7f8 e8f8 f7f8 h6f8 (1-0)} *
5b2kB,3Q4/5ppk/4p2p/8/3N2n1/1P2q3/6PP/5RK1 w - - 8 36,g1h1 g4f2 h1g1 f2h3 g1h1 e3g1 f1g1 h3f2,1664,81,85,4500,doubleCheck endgame mate mateIn4 sacrifice smotheredMate veryLong,https://lichess.org/5jtFvVZ1#71,,3Q4/5ppk/4p2p/8/3N2n1/1P2q3/6PP/5R2 b - - 8 36,g4f2 h1g1 f2h3 g1h1 e3g1 f1g1 h3f2,[Event "Mate in 4\\https://lichess.org/5jtFvVZ1#71"][FEN "3Q4/5ppk/4p2p/8/3N2n1/1P2q3/6PP/5R2 b - - 8 36"]1. g4 {g4f2 h1g1 f2h3 g1h1 e3g1 f1g1 h3f2 (0-1)}  *
5bdyL,r5qk/ppp2prp/5p2/7Q/3P3n/2PB2b1/PP1N1P1P/R4RK1 w - - 0 20,h2g3 g7g3 g1h2 g3g2 h2h3 g2h2 h3h2 g8g2,1939,76,88,1109,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/e22hSe80#39,,r5qk/ppp2prp/5p2/7Q/3P3n/2PB2P1/PP1N1P2/R4RK1 b - - 0 20,g7g3 g1h2 g3g2 h2h3 g2h2 h3h2 g8g2,[Event "Mate in 4\\https://lichess.org/e22hSe80#39"][FEN "r5qk/ppp2prp/5p2/7Q/3P3n/2PB2P1/PP1N1P2/R4RK1 b - - 0 20"]1. g7 {g7g3 g1h2 g3g2 h2h3 g2h2 h3h2 g8g2 (0-1)}  *
5beDc,3r1r1k/pp1n3p/3nB1p1/4p1P1/P1ppP1Q1/1P5R/q1P2b2/2B2N1K b - - 1 28,d7c5 h3h7 h8h7 g4h3 f2h4 h3h4 h7g7 h4h6,1681,75,89,333,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/VsJhGfF3/black#56,,3r1r1k/pp5p/3nB1p1/2n1p1P1/P1ppP1Q1/1P5R/q1P2b2/2B2N1K w - - 1 28,h3h7 h8h7 g4h3 f2h4 h3h4 h7g7 h4h6,[Event "Mate in 4\\https://lichess.org/VsJhGfF3/black#56"][FEN "3r1r1k/pp5p/3nB1p1/2n1p1P1/P1ppP1Q1/1P5R/q1P2b2/2B2N1K w - - 1 28"]1. h3 {h3h7 h8h7 g4h3 f2h4 h3h4 h7g7 h4h6 (1-0)} *
5bhNi,5r1k/6p1/3P3p/1P6/1Q4P1/P6P/5rK1/8 w - - 1 39,g2g3 f8f3 g3h4 f2h2 g4g5 h2h3 h4g4 h6h5,2712,98,92,3500,endgame mate mateIn4 queenRookEndgame veryLong,https://lichess.org/MG6EhPiy#77,,5r1k/6p1/3P3p/1P6/1Q4P1/P5KP/5r2/8 b - - 1 39,f8f3 g3h4 f2h2 g4g5 h2h3 h4g4 h6h5,[Event "Mate in 4\\https://lichess.org/MG6EhPiy#77"][FEN "5r1k/6p1/3P3p/1P6/1Q4P1/P5KP/5r2/8 b - - 1 39"]1. f8 {f8f3 g3h4 f2h2 g4g5 h2h3 h4g4 h6h5 (0-1)}  *
5bjVv,6k1/2p1r3/1p1p1q2/P2P2pp/2R1Qb2/5P1P/3B2P1/7K w - - 1 36,e4d3 f6a1 c4c1 a1c1 d2c1 e7e1 d3f1 e1f1,1630,81,89,141,endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/RmnNWwtE#71,,6k1/2p1r3/1p1p1q2/P2P2pp/2R2b2/3Q1P1P/3B2P1/7K b - - 1 36,f6a1 c4c1 a1c1 d2c1 e7e1 d3f1 e1f1,[Event "Mate in 4\\https://lichess.org/RmnNWwtE#71"][FEN "6k1/2p1r3/1p1p1q2/P2P2pp/2R2b2/3Q1P1P/3B2P1/7K b - - 1 36"]1. f6 {f6a1 c4c1 a1c1 d2c1 e7e1 d3f1 e1f1 (0-1)}  *
5byuG,r7/5p1k/p4Pp1/1p4QP/3q2b1/8/PPP1rP2/2K4R b - - 0 25,g4h5 h1h5 h7g8 h5h8 g8h8 g5h6 h8g8 h6g7,1490,74,92,11207,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/1RHMjJEV/black#50,,r7/5p1k/p4Pp1/1p4Qb/3q4/8/PPP1rP2/2K4R w - - 0 25,h1h5 h7g8 h5h8 g8h8 g5h6 h8g8 h6g7,[Event "Mate in 4\\https://lichess.org/1RHMjJEV/black#50"][FEN "r7/5p1k/p4Pp1/1p4Qb/3q4/8/PPP1rP2/2K4R w - - 0 25"]1. h1 {h1h5 h7g8 h5h8 g8h8 g5h6 h8g8 h6g7 (1-0)} *
5c9HF,r5k1/1b3p1r/p1n3n1/1p3NQp/4q3/B1P5/P4PPP/3RR1K1 b - - 1 22,e4g4 d1d8 a8d8 g5d8 c6d8 e1e8 g6f8 e8f8,2374,80,93,2340,fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/5sRjCAjZ/black#44,,r5k1/1b3p1r/p1n3n1/1p3NQp/8/B1P5/P4PPP/3RR1K1 w - - 1 22,d1d8 a8d8 g5d8 c6d8 e1e8 g6f8 e8f8,[Event "Mate in 4\\https://lichess.org/5sRjCAjZ/black#44"][FEN "r5k1/1b3p1r/p1n3n1/1p3NQp/8/B1P5/P4PPP/3RR1K1 w - - 1 22"]1. d1 {d1d8 a8d8 g5d8 c6d8 e1e8 g6f8 e8f8 (1-0)} *
5cJuu,r5k1/1p3Np1/p1p1p1Pp/2Pp4/1P1Pn2q/5Q2/P6P/5RK1 b - - 0 28,e4d2 f7h6 h4h6 f3f7 g8h8 f7f8 a8f8 f1f8,1144,76,84,279,clearance endgame kingsideAttack mate mateIn4 sacrifice veryLong,https://lichess.org/w0BoYboD/black#56,,r5k1/1p3Np1/p1p1p1Pp/2Pp4/1P1P3q/5Q2/P2n3P/5RK1 w - - 0 28,f7h6 h4h6 f3f7 g8h8 f7f8 a8f8 f1f8,[Event "Mate in 4\\https://lichess.org/w0BoYboD/black#56"][FEN "r5k1/1p3Np1/p1p1p1Pp/2Pp4/1P1P3q/5Q2/P2n3P/5RK1 w - - 0 28"]1. f7 {f7h6 h4h6 f3f7 g8h8 f7f8 a8f8 f1f8 (1-0)} *
5cUAU,8/2pk1p2/3p1qp1/1P2p1N1/1P1nPn1r/8/Q2P1P1R/R3K3 w Q - 0 24,h2h4 f4d3 e1d1 d3f2 d1c1 f2d3 c1b1 f6f1,2385,75,93,1482,deflection mate mateIn4 middlegame veryLong,https://lichess.org/bMs0QGdQ#47,,8/2pk1p2/3p1qp1/1P2p1N1/1P1nPn1R/8/Q2P1P2/R3K3 b Q - 0 24,f4d3 e1d1 d3f2 d1c1 f2d3 c1b1 f6f1,[Event "Mate in 4\\https://lichess.org/bMs0QGdQ#47"][FEN "8/2pk1p2/3p1qp1/1P2p1N1/1P1nPn1R/8/Q2P1P2/R3K3 b Q - 0 24"]1. f4 {f4d3 e1d1 d3f2 d1c1 f2d3 c1b1 f6f1 (0-1)}  *
5cWLS,k5r1/pp3p1p/8/PP1b4/2N5/4P1r1/R1R3P1/6K1 b - - 0 29,g8c8 c4b6 a7b6 a5b6 a8b8 a2a8 b8a8 c2c8,2269,76,93,9208,attraction deflection discoveredAttack endgame mate mateIn4 sacrifice veryLong,https://lichess.org/eIYhbUPi/black#58,,k7/pp3p1p/8/PP1b4/2N5/4P1r1/R1R3P1/6K1 w - - 0 29,c4b6 a7b6 a5b6 a8b8 a2a8 b8a8 c2c8,[Event "Mate in 4\\https://lichess.org/eIYhbUPi/black#58"][FEN "k7/pp3p1p/8/PP1b4/2N5/4P1r1/R1R3P1/6K1 w - - 0 29"]1. c4 {c4b6 a7b6 a5b6 a8b8 a2a8 b8a8 c2c8 (1-0)} *
5clsq,2kr3r/2p2pp1/3p4/3Np2p/Qp2P1bP/3P2q1/PP3R2/R3K3 b Q - 3 21,g3d3 a4a8 c8d7 f2f7 d7e8 f7e7 e8f8 a8d8,2089,78,78,99,deflection mate mateIn4 middlegame queensideAttack veryLong,https://lichess.org/DkoHXQkU/black#42,,2kr3r/2p2pp1/3p4/3Np2p/Qp2P1bP/3P4/PP3R2/R3K3 w Q - 3 21,a4a8 c8d7 f2f7 d7e8 f7e7 e8f8 a8d8,[Event "Mate in 4\\https://lichess.org/DkoHXQkU/black#42"][FEN "2kr3r/2p2pp1/3p4/3Np2p/Qp2P1bP/3P4/PP3R2/R3K3 w Q - 3 21"]1. a4 {a4a8 c8d7 f2f7 d7e8 f7e7 e8f8 a8d8 (1-0)} *
5cr37,5r1k/p1p3pp/2R5/6q1/2Q5/2N1b3/PPP2rPP/6RK w - - 6 22,c3e4 g5g2 g1g2 f2f1 c4f1 f8f1 g2g1 f1g1,1654,76,95,15217,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/I0ctVMvk#43,,5r1k/p1p3pp/2R5/6q1/2Q1N3/4b3/PPP2rPP/6RK b - - 6 22,g5g2 g1g2 f2f1 c4f1 f8f1 g2g1 f1g1,[Event "Mate in 4\\https://lichess.org/I0ctVMvk#43"][FEN "5r1k/p1p3pp/2R5/6q1/2Q1N3/4b3/PPP2rPP/6RK b - - 6 22"]1. g5 {g5g2 g1g2 f2f1 c4f1 f8f1 g2g1 f1g1 (0-1)}  *
5czOy,8/1N3p1p/p3k1p1/P5P1/5PKP/r4B2/8/8 w - - 3 46,f3e2 h7h5 g5h6 f7f5 g4g5 a3g3 e2g4 g3g4,2131,76,95,1745,endgame mate mateIn4 veryLong,https://lichess.org/0vk1prEK#91,,8/1N3p1p/p3k1p1/P5P1/5PKP/r7/4B3/8 b - - 3 46,h7h5 g5h6 f7f5 g4g5 a3g3 e2g4 g3g4,[Event "Mate in 4\\https://lichess.org/0vk1prEK#91"][FEN "8/1N3p1p/p3k1p1/P5P1/5PKP/r7/4B3/8 b - - 3 46"]1. h7 {h7h5 g5h6 f7f5 g4g5 a3g3 e2g4 g3g4 (0-1)}  *
5dRhc,6rk/r5pp/2q2p2/5P1P/6Q1/3R2R1/6PK/8 b - - 0 43,a7a4 g4g7 g8g7 d3d8 c6e8 d8e8 g7g8 g3g8,1477,163,56,18,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/U8MubZDS/black#86,,6rk/6pp/2q2p2/5P1P/r5Q1/3R2R1/6PK/8 w - - 0 43,g4g7 g8g7 d3d8 c6e8 d8e8 g7g8 g3g8,[Event "Mate in 4\\https://lichess.org/U8MubZDS/black#86"][FEN "6rk/6pp/2q2p2/5P1P/r5Q1/3R2R1/6PK/8 w - - 0 43"]1. g4 {g4g7 g8g7 d3d8 c6e8 d8e8 g7g8 g3g8 (1-0)} *
5dVWQ,rN4k1/5p1b/5p1p/3Q2p1/3P2P1/pPq4P/P1P1RP2/1K2R3 w - - 2 31,b1c1 c3b2 c1d1 b2b1 d1d2 b1c2 d2e3 c2c3,2082,76,93,557,mate mateIn4 middlegame queensideAttack veryLong,https://lichess.org/gzlVr9S7#61,,rN4k1/5p1b/5p1p/3Q2p1/3P2P1/pPq4P/P1P1RP2/4R3 b - - 2 31,c3b2 c1d1 b2b1 d1d2 b1c2 d2e3 c2c3,[Event "Mate in 4\\https://lichess.org/gzlVr9S7#61"][FEN "rN4k1/5p1b/5p1p/3Q2p1/3P2P1/pPq4P/P1P1RP2/4R3 b - - 2 31"]1. c3 {c3b2 c1d1 b2b1 d1d2 b1c2 d2e3 c2c3 (0-1)}  *
5dhRx,6k1/p3Qp1p/2p1b1p1/8/4q3/1P6/3r2PP/R5RK w - - 0 29,a1a7 e4g2 g1g2 d2d1 g2g1 e6d5 e7e4 d5e4,1512,75,93,1865,endgame master mate mateIn4 sacrifice veryLong,https://lichess.org/70g9taf8#57,,6k1/R3Qp1p/2p1b1p1/8/4q3/1P6/3r2PP/6RK b - - 0 29,e4g2 g1g2 d2d1 g2g1 e6d5 e7e4 d5e4,[Event "Mate in 4\\https://lichess.org/70g9taf8#57"][FEN "6k1/R3Qp1p/2p1b1p1/8/4q3/1P6/3r2PP/6RK b - - 0 29"]1. e4 {e4g2 g1g2 d2d1 g2g1 e6d5 e7e4 d5e4 (0-1)}  *
5drto,6k1/2p1b3/8/1pNP3p/1P1BP1b1/5KP1/r7/1R6 w - - 0 31,f3e3 e7g5 e3d3 g4e2 d3c3 g5d2 c3b3 e2c4,1853,74,96,5188,endgame mate mateIn4 veryLong,https://lichess.org/px7RPUs9#61,,6k1/2p1b3/8/1pNP3p/1P1BP1b1/6P1/r7/1R6 b - - 0 31,e7g5 e3d3 g4e2 d3c3 g5d2 c3b3 e2c4,[Event "Mate in 4\\https://lichess.org/px7RPUs9#61"][FEN "6k1/2p1b3/8/1pNP3p/1P1BP1b1/6P1/r7/1R6 b - - 0 31"]1. e7 {e7g5 e3d3 g4e2 d3c3 g5d2 c3b3 e2c4 (0-1)}  *
5e1s0,6rk/5pqn/1r6/p1b2PP1/p6Q/3p3R/2P3P1/5K1R b - - 1 37,g8e8 h4h7 g7h7 h3h7 h8g8 h7h8 g8g7 h1h7,2150,77,89,1302,exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/urG5H4oY/black#74,,7k/5pqn/1r6/p1b2PP1/p6Q/3p3R/2P3P1/5K1R w - - 1 37,h4h7 g7h7 h3h7 h8g8 h7h8 g8g7 h1h7,[Event "Mate in 4\\https://lichess.org/urG5H4oY/black#74"][FEN "7k/5pqn/1r6/p1b2PP1/p6Q/3p3R/2P3P1/5K1R w - - 1 37"]1. h4 {h4h7 g7h7 h3h7 h8g8 h7h8 g8g7 h1h7 (1-0)} *
5eE53,Rk6/2p5/3p2pb/1NnP2q1/2PBr1b1/1P2P3/5Q2/4K3 b - - 2 29,b8a8 f2a2 c5a4 a2a4 a8b7 a4a7 b7c8 a7c7,1606,73,96,18463,exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/HZTDmpVp/black#58,,R7/2p5/3p2pb/1NnP2q1/2PBr1b1/1P2P3/5Q2/4K3 w - - 2 29,f2a2 c5a4 a2a4 a8b7 a4a7 b7c8 a7c7,[Event "Mate in 4\\https://lichess.org/HZTDmpVp/black#58"][FEN "R7/2p5/3p2pb/1NnP2q1/2PBr1b1/1P2P3/5Q2/4K3 w - - 2 29"]1. f2 {f2a2 c5a4 a2a4 a8b7 a4a7 b7c8 a7c7 (1-0)} *
5eIha,2r4r/pp3pkp/4pQp1/3pP3/3P3R/2P3KR/P2q2PP/8 b - - 9 26,g7g8 f6h8 g8h8 h4h7 h8g8 h7h8 g8g7 h3h7,1856,73,95,16763,attraction endgame kingsideAttack mate mateIn4 sacrifice veryLong,https://lichess.org/FUBVmhqj/black#52,,2r3kr/pp3p1p/4pQp1/3pP3/3P3R/2P3KR/P2q2PP/8 w - - 9 26,f6h8 g8h8 h4h7 h8g8 h7h8 g8g7 h3h7,[Event "Mate in 4\\https://lichess.org/FUBVmhqj/black#52"][FEN "2r3kr/pp3p1p/4pQp1/3pP3/3P3R/2P3KR/P2q2PP/8 w - - 9 26"]1. f6 {f6h8 g8h8 h4h7 h8g8 h7h8 g8g7 h3h7 (1-0)} *
5eY1l,3rr3/pk4p1/Pp2pp2/7p/3P1B1P/2q3P1/4Q1P1/4R1K1 b - - 0 28,b7a8 e2e4 d8d5 e4d5 e6d5 e1e8 c3c8 e8c8,1312,76,83,580,endgame mate mateIn4 queensideAttack veryLong,https://lichess.org/5GipVINv/black#56,,k2rr3/p5p1/Pp2pp2/7p/3P1B1P/2q3P1/4Q1P1/4R1K1 w - - 0 28,e2e4 d8d5 e4d5 e6d5 e1e8 c3c8 e8c8,[Event "Mate in 4\\https://lichess.org/5GipVINv/black#56"][FEN "k2rr3/p5p1/Pp2pp2/7p/3P1B1P/2q3P1/4Q1P1/4R1K1 w - - 0 28"]1. e2 {e2e4 d8d5 e4d5 e6d5 e1e8 c3c8 e8c8 (1-0)} *
5eaOA,8/7Q/pk6/1p5P/4P3/1P6/K1q5/8 w - - 3 37,a2a3 b5b4 a3a4 c2c6 a4b4 c6c5 b4a4 c5a5,2047,77,86,109,endgame master mate mateIn4 queenEndgame veryLong,https://lichess.org/USkmO7Oo#73,,8/7Q/pk6/1p5P/4P3/KP6/2q5/8 b - - 3 37,b5b4 a3a4 c2c6 a4b4 c6c5 b4a4 c5a5,[Event "Mate in 4\\https://lichess.org/USkmO7Oo#73"][FEN "8/7Q/pk6/1p5P/4P3/KP6/2q5/8 b - - 3 37"]1. b5 {b5b4 a3a4 c2c6 a4b4 c6c5 b4a4 c5a5 (0-1)}  *
5erZB,6r1/3nk3/pp1p1b1B/3bp2B/PPq1N3/8/5PPP/R2QR1K1 w - - 0 26,e4f6 g8g2 g1h1 g2h2 h1h2 c4h4 h2g1 h4h1,2221,77,94,2825,attraction doubleCheck fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/B8YoIDb3#51,,6r1/3nk3/pp1p1N1B/3bp2B/PPq5/8/5PPP/R2QR1K1 b - - 0 26,g8g2 g1h1 g2h2 h1h2 c4h4 h2g1 h4h1,[Event "Mate in 4\\https://lichess.org/B8YoIDb3#51"][FEN "6r1/3nk3/pp1p1N1B/3bp2B/PPq5/8/5PPP/R2QR1K1 b - - 0 26"]1. g8 {g8g2 g1h1 g2h2 h1h2 c4h4 h2g1 h4h1 (0-1)}  *
5f4n7,2k4r/Qbp3p1/1p1q4/4N3/3N1P2/2P3p1/PP4P1/4R1K1 w - - 0 28,a7a3 h8h1 g1h1 d6h6 h1g1 h6h2 g1f1 h2g2,1962,75,96,14182,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/cPEasAA5#55,,2k4r/1bp3p1/1p1q4/4N3/3N1P2/Q1P3p1/PP4P1/4R1K1 b - - 0 28,h8h1 g1h1 d6h6 h1g1 h6h2 g1f1 h2g2,[Event "Mate in 4\\https://lichess.org/cPEasAA5#55"][FEN "2k4r/1bp3p1/1p1q4/4N3/3N1P2/Q1P3p1/PP4P1/4R1K1 b - - 0 28"]1. h8 {h8h1 g1h1 d6h6 h1g1 h6h2 g1f1 h2g2 (0-1)}  *
5fQSj,2b1r2k/1p4pp/2p2q1r/2N2p2/1P1R2n1/P1Q1P1P1/4BPP1/2R3K1 w - - 4 30,c3c2 h6h1 g1h1 f6h6 h1g1 h6h2 g1f1 h2h1,1363,130,63,8,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/89ZGEpLM#59,,2b1r2k/1p4pp/2p2q1r/2N2p2/1P1R2n1/P3P1P1/2Q1BPP1/2R3K1 b - - 4 30,h6h1 g1h1 f6h6 h1g1 h6h2 g1f1 h2h1,[Event "Mate in 4\\https://lichess.org/89ZGEpLM#59"][FEN "2b1r2k/1p4pp/2p2q1r/2N2p2/1P1R2n1/P3P1P1/2Q1BPP1/2R3K1 b - - 4 30"]1. h6 {h6h1 g1h1 f6h6 h1g1 h6h2 g1f1 h2h1 (0-1)}  *
5fmYn,r1b2rk1/p1p2ppp/1p6/3N2P1/3P4/3K4/PP4n1/R6R b - - 1 20,c8b7 d5e7 g8h8 h1h7 h8h7 a1h1 g2h4 h1h4,1569,81,88,713,anastasiaMate attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/mbnShACx/black#40,,r4rk1/pbp2ppp/1p6/3N2P1/3P4/3K4/PP4n1/R6R w - - 1 20,d5e7 g8h8 h1h7 h8h7 a1h1 g2h4 h1h4,[Event "Mate in 4\\https://lichess.org/mbnShACx/black#40"][FEN "r4rk1/pbp2ppp/1p6/3N2P1/3P4/3K4/PP4n1/R6R w - - 1 20"]1. d5 {d5e7 g8h8 h1h7 h8h7 a1h1 g2h4 h1h4 (1-0)} *
5fzfs,R4n2/3r2p1/3b1p2/1k2pqp1/2P5/1P2Q3/1K3P2/8 b - - 0 34,b5c6 a8a6 c6c7 e3b6 c7c8 a6a8 d6b8 b6b8,1873,75,95,242,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/zYLY7HyR/black#68,,R4n2/3r2p1/2kb1p2/4pqp1/2P5/1P2Q3/1K3P2/8 w - - 0 34,a8a6 c6c7 e3b6 c7c8 a6a8 d6b8 b6b8,[Event "Mate in 4\\https://lichess.org/zYLY7HyR/black#68"][FEN "R4n2/3r2p1/2kb1p2/4pqp1/2P5/1P2Q3/1K3P2/8 w - - 0 34"]1. a8 {a8a6 c6c7 e3b6 c7c8 a6a8 d6b8 b6b8 (1-0)} *
5gVtx,5rk1/pp3ppp/2p1r2q/2Rb4/1Q6/1P2P1P1/P3BP1P/3R2K1 w - - 7 25,b4b7 h6h2 g1h2 e6h6 e2h5 h6h5 h2g1 h5h1,1980,77,88,784,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/QK6AsKFx#49,,5rk1/pQ3ppp/2p1r2q/2Rb4/8/1P2P1P1/P3BP1P/3R2K1 b - - 7 25,h6h2 g1h2 e6h6 e2h5 h6h5 h2g1 h5h1,[Event "Mate in 4\\https://lichess.org/QK6AsKFx#49"][FEN "5rk1/pQ3ppp/2p1r2q/2Rb4/8/1P2P1P1/P3BP1P/3R2K1 b - - 7 25"]1. h6 {h6h2 g1h2 e6h6 e2h5 h6h5 h2g1 h5h1 (0-1)}  *
